Troop,Date,OBS,Avoider,Infant ID Avoider,Type of Avoid,Avoided,Infant ID Avoided,Notes,Entered By,Column1
NMU,2020-10-17,JPK,JR,,agg1,PB,,,EMD,
NMU,2020-10-17,JPK,SZ,,agg3,FG,,,EMD,
NMU,2020-10-17,JPK,FF,,agg1,LW,,,EMD,
NMU,2020-10-17,JPK,FF,,agg2,"FU, FN2",,Polyadic,EMD,
NMU,2020-10-17,JPK,PB,,agg1,IY,,,EMD,
NMU,2020-10-17,JPK,JV,,agg1,PB,,,EMD,
NMU,2020-10-17,JPK,JB2,,agg3,PB,,,EMD,
NMU,2020-10-17,JPK,FG,,agg1,HA,,,EMD,
NMU,2020-10-17,JPK,MW,,agg1,PB,,,EMD,
NMU,2020-10-17,JPK,KQ,,agg2,"QS, PU, GV",,Polyadic,EMD,
NMU,2020-10-17,JPK,QS,,agg3,KQ,,,EMD,
NMU,2020-10-17,JPK,VM,,agg2,QI,,,EMD,
NMU,2020-10-17,JPK,QI,,agg1,DC,,,EMD,
NMU,2020-10-17,JPK,CF,,agg2,VB,,,EMD,
NMU,2020-10-17,JPK,YI,,agg3,YV,,,EMD,
NMU,2020-10-17,JPK,DG,,agg3,YV,,,EMD,
NMU,2020-10-17,JPK,DG,,agg2,YI,,,EMD,
NMU,2020-10-17,FRM,CU2,,agg2,QS,,,EMD,
NMU,2020-10-17,FRM,EX,,fd,GV,,,EMD,
NMU,2020-10-17,FRM,BZ,,agg1,WQ,,,EMD,
NMU,2020-10-17,FRM,ZE,,s,HS,,,EMD,
NMU,2020-10-17,FRM,KQ,,agg2,"QS, GV, PU",,Polyadic,EMD,
NMU,2020-10-17,FRM,KQ,,agg1,"WC, HS",,Polyadic,EMD,
NMU,2020-10-17,FRM,KC,,agg1,JR,,,EMD,
NMU,2020-10-17,FRM,JR,,agg2,JM,,,EMD,
NMU,2020-10-17,FRM,CU2,,agg3,MG2,,,EMD,
NMU,2020-10-17,FRM,MG2,,agg3,JR2,,,EMD,
NMU,2020-10-17,BLM,JM,,agg2,IQ,,,EMD,
NMU,2020-10-17,BLM,MZ,,fd,AL,,,EMD,
NMU,2020-10-17,BLM,DL2,,fd,IQ,,,EMD,
NMU,2020-10-17,BLM,SR,,agg2,CC,,,EMD,
NMU,2020-10-17,BLM,YI,,agg2,YV,,,EMD,
NMU,2020-10-17,BLM,MR,,s,IG,,,EMD,
NMU,2020-10-17,BLM,JR,,hd2,FD,,,EMD,
NMU,2020-10-17,BLM,EY,,sg,PY,,,EMD,
NMU,2020-10-17,BLM,HD,,s,WQ,,,EMD,
NMU,2020-10-17,BLM,LQ,,agg3,YJ,,,EMD,
NMU,2020-10-17,BLM,MV,,s,IQ,,,EMD,
NMU,2020-10-17,BLM,TE,,hd2,OI,,,EMD,
NMU,2020-10-17,JPK,IE,VA2,agg2,GV,,,EMD,
NMU,2020-10-17,JPK,PZ,,agg3,MD2,,,EMD,
NMU,2020-10-17,JPK,MR,,agg1,JR,,,EMD,
NMU,2020-10-17,JPK,MR,,s,TO,FM2,,EMD,
NMU,2020-10-17,JPK,JM,,fg1,PB,,,EMD,
NMU,2020-10-17,JPK,JR,,agg1,PB,,,EMD,
NMU,2020-10-17,JPK,SZ,,agg3,FG,,,EMD,
NMU,2020-10-17,JPK,FF,,agg1,LW,,,EMD,
NMU,2020-10-17,JPK,FF,,agg2,"FU, FN2",,Polyadic,EMD,
NMU,2020-10-17,JPK,PB,,agg1,IY,,,EMD,
NMU,2020-10-17,JPK,JV,,agg1,PB,,,EMD,
NMU,2020-10-17,JPK,JB2,,agg3,PB,,,EMD,
NMU,2020-10-17,JPK,FG,,agg1,HA,,,EMD,
NMU,2020-10-17,JPK,MW,,agg1,PB,,,EMD,
NMU,2020-10-17,JPK,KQ,,agg2,"QS, PU, GV",,Polyadic,EMD,
NMU,2020-10-17,JPK,QS,,agg3,KQ,,,EMD,
NMU,2020-10-17,JPK,VM,,agg2,QI,,,EMD,
NMU,2020-10-17,JPK,QI,,agg1,DC,,,EMD,
NMU,2020-10-17,JPK,CF,,agg2,VB,,,EMD,
NMU,2020-10-17,JPK,YI,,agg3,YV,,,EMD,
NMU,2020-10-17,JPK,DG,,agg3,YV,,,EMD,
NMU,2020-10-17,JPK,DG,,agg2,YI,,,EMD,
NMU,2020-10-19,FRM,TS2,,sg,YJ,,,EMD,
NMU,2020-10-19,FRM,CU2,,agg3,FG,,,EMD,
NMU,2020-10-19,FRM,FG,,s,HA,,,EMD,
NMU,2020-10-19,FRM,PY,,hd1,WR,,,EMD,
NMU,2020-10-19,FRM,HA,,s,WR,,,EMD,
NMU,2020-10-19,FRM,IF,IX,s,WR,,,EMD,
NMU,2020-10-19,FRM,IG,,agg3,KS,,,EMD,
NMU,2020-10-19,FRM,IQ,,hd2,DG,,,EMD,
NMU,2020-10-19,FRM,CF,,s,FG,,,EMD,
NMU,2020-10-19,FRM,AL,,agg2,PY,,,EMD,
NMU,2020-10-19,BLM,TU,,agg2,HA,,,EMD,
NMU,2020-10-19,BLM,QB,,fd,TE,,,EMD,
NMU,2020-10-19,BLM,IQ,,agg2,PY,,,EMD,
NMU,2020-10-19,BLM,YS,,agg2,EZ,,,EMD,
NMU,2020-10-19,BLM,DS,,agg3,VI,,,EMD,
NMU,2020-10-19,BLM,IF,IX,s,HA,,,EMD,
NMU,2020-10-19,BLM,WC,,agg2,HS,,,EMD,
NMU,2020-10-19,JPK,PM,,agg3,KQ,,,EMD,
NMU,2020-10-19,JPK,KQ,,agg2,OI,,,EMD,
NMU,2020-10-19,JPK,CR,,agg2,CA,,,EMD,
NMU,2020-10-19,JPK,WC,,agg1,"HS, YI, WR",,Polyadic,EMD,
NMU,2020-10-19,JPK,DO,,agg3,IG,,,EMD,
NMU,2020-10-19,JPK,KC,,agg3,DU,,,EMD,
NMU,2020-10-19,JPK,EV,,agg3,PY,,,EMD,
NMU,2020-10-19,JPK,LQ,,agg3,QS,,,EMD,
NMU,2020-10-19,JPK,LQ,,agg1,QS,,,EMD,
NMU,2020-10-19,JPK,LQ,,agg1,WR,,,EMD,
NMU,2020-10-19,JPK,LQ,,agg2,"QI, QS, CQ",,Polyadic,EMD,
NMU,2020-10-19,JPK,LQ,,agg2,VI,,,EMD,
NMU,2020-10-19,JPK,QI,,agg1,WR,,,EMD,
NMU,2020-10-19,JPK,TO,FM2,agg3,PY,,,EMD,
NMU,2020-10-19,JPK,PG,,agg2,"QI, CQ",,Polyadic,EMD,
NMU,2020-10-19,JPK,OI,,agg3,WR,,,EMD,
NMU,2020-10-19,JPK,CQ,,agg2,QI,,,EMD,
NMU,2020-10-19,JPK,QI,,agg2,VB,,,EMD,
NMU,2020-10-19,JPK,KS,,agg3,GV,,,EMD,
NMU,2020-10-19,FRM,TS2,,sg,YJ,,,EMD,
NMU,2020-10-19,FRM,CU2,,agg3,FG,,,EMD,
NMU,2020-10-19,FRM,FG,,s,HA,,,EMD,
NMU,2020-10-19,FRM,PY,,hd1,WR,,,EMD,
NMU,2020-10-19,FRM,HA,,s,WR,,,EMD,
NMU,2020-10-19,FRM,IF,IX,s,WR,,,EMD,
NMU,2020-10-19,FRM,IG,,agg3,KS,,,EMD,
NMU,2020-10-19,FRM,IQ,,hd2,DG,,,EMD,
NMU,2020-10-19,FRM,CF,,s,FG,,,EMD,
NMU,2020-10-19,FRM,AL,,agg2,PY,,,EMD,
NMU,2020-10-19,BLM,TU,,agg2,HA,,,EMD,
NMU,2020-10-19,BLM,QB,,fd,TE,,,EMD,
NMU,2020-10-19,BLM,IQ,,agg2,PY,,,EMD,
NMU,2020-10-19,BLM,YS,,agg2,EZ,,,EMD,
NMU,2020-10-19,BLM,DS,,agg3,VI,,,EMD,
NMU,2020-10-19,BLM,IF,IX,s,HA,,,EMD,
NMU,2020-10-19,BLM,WC,,agg2,HS,,,EMD,
NMU,2020-10-19,JPK,PM,,agg3,KQ,,,EMD,
NMU,2020-10-19,JPK,KQ,,agg2,OI,,,EMD,
NMU,2020-10-19,JPK,CR,,agg2,CA,,,EMD,
NMU,2020-10-19,JPK,WC,,agg1,"HS, YI, WR",,Polyadic,EMD,
NMU,2020-10-19,JPK,DO,,agg3,IG,,,EMD,
NMU,2020-10-19,JPK,KC,,agg3,DU,,,EMD,
NMU,2020-10-19,JPK,EV,,agg3,PY,,,EMD,
NMU,2020-10-19,JPK,LQ,,agg3,QS,,,EMD,
NMU,2020-10-19,JPK,LQ,,agg1,QS,,,EMD,
NMU,2020-10-19,JPK,LQ,,agg1,WR,,,EMD,
NMU,2020-10-19,JPK,LQ,,agg2,"QI, QS, CQ",,Polyadic,EMD,
NMU,2020-10-19,JPK,LQ,,agg2,VI,,,EMD,
NMU,2020-10-19,JPK,QI,,agg1,WR,,,EMD,
NMU,2020-10-19,JPK,TO,FM2,agg3,PY,,,EMD,
NMU,2020-10-19,JPK,PG,,agg2,"QI, CQ",,Polyadic,EMD,
NMU,2020-10-19,JPK,OI,,agg3,WR,,,EMD,
NMU,2020-10-19,JPK,CQ,,agg2,QI,,,EMD,
NMU,2020-10-19,JPK,QI,,agg2,VB,,,EMD,
NMU,2020-10-19,JPK,KS,,agg3,GV,,,EMD,
NMU,2020-10-20,FRM,CR,,agg3,EV,,,EMD,
NMU,2020-10-20,FRM,CR,,agg1,IY,,,EMD,
NMU,2020-10-20,FRM,YL,,agg3,PU,,,EMD,
NMU,2020-10-20,FRM,PU,,agg2,YL,,,EMD,
NMU,2020-10-20,FRM,GV,,agg3,HD,,,EMD,
NMU,2020-10-20,FRM,HD,,agg2,GV,,,EMD,
NMU,2020-10-20,FRM,IE,,s,DG,,,EMD,
NMU,2020-10-20,FRM,BQ,,s,DG,,,EMD,
NMU,2020-10-20,FRM,SR,,agg2,DS,,,EMD,
NMU,2020-10-20,FRM,BZ,,agg2,IY,,,EMD,
NMU,2020-10-20,FRM,EV,,agg2,DS,,,EMD,
NMU,2020-10-20,FRM,DS,,agg2,HL,,,EMD,
NMU,2020-10-20,FRM,QS,,s,HJ,,,EMD,
NMU,2020-10-20,FRM,QI,,agg2,QS,,,EMD,
NMU,2020-10-20,FRM,HD,,agg3,YS,,,EMD,
NMU,2020-10-20,FRM,BQ,,sg,HC,,,EMD,
NMU,2020-10-20,BLM,JM,,agg2,KC,,,EMD,
NMU,2020-10-20,BLM,TU,,fd,AL,,,EMD,
NMU,2020-10-20,BLM,TW,,agg2,HA,,,EMD,
NMU,2020-10-20,BLM,FU,,agg3,BQ,,,EMD,
NMU,2020-10-20,BLM,BQ,,agg2,FU,,,EMD,
NMU,2020-10-20,BLM,KL2,,agg2,BQ,,,EMD,
NMU,2020-10-20,BLM,IG,,agg3,GV,,,EMD,
NMU,2020-10-20,BLM,GV,,agg3,YU,,,EMD,
NMU,2020-10-20,BLM,GV,,agg2,YU,,,EMD,
NMU,2020-10-20,BLM,JM,,agg2,PU,,,EMD,
NMU,2020-10-20,BLM,EY,,agg1,IY,,,EMD,
NMU,2020-10-20,BLM,VD,,agg2,CA,,,EMD,
NMU,2020-10-20,BLM,KT,,agg3,YU,,,EMD,
NMU,2020-10-20,BLM,DO,,agg3,HC,,,EMD,
NMU,2020-10-20,BLM,CQ,,agg3,KQ,,,EMD,
NMU,2020-10-20,BLM,AF,,agg2,HA,,,EMD,
NMU,2020-10-20,JPK,VB,,agg1,"WC, KQ",,Polyadic,EMD,
NMU,2020-10-20,JPK,WC,,agg1,VB,,,EMD,
NMU,2020-10-20,JPK,AF,,agg3,VO,,,EMD,
NMU,2020-10-20,JPK,IF,IX,s,DG,,,EMD,
NMU,2020-10-20,JPK,PB,,agg3,DG,,,EMD,
NMU,2020-10-20,JPK,YG,,agg1,DG,,,EMD,
NMU,2020-10-20,JPK,"YI, YS",,agg2,FD,,Polyadic,EMD,
NMU,2020-10-20,JPK,PU,,agg1,GV,,,EMD,
NMU,2020-10-20,JPK,WR,,agg1,DG,,,EMD,
NMU,2020-10-20,JPK,IW,,agg2,DG,,,EMD,
NMU,2020-10-20,JPK,IW,,agg1,"QS, QI",,Polyadic,EMD,
NMU,2020-10-20,JPK,CF,,agg1,HL,PW,,EMD,
NMU,2020-10-20,JPK,WC,,agg3,EZ,,,EMD,
NMU,2020-10-20,JPK,EZ,,mob,troop,,Polyadic,EMD,
NMU,2020-10-20,FRM,CR,,agg3,EV,,,EMD,
NMU,2020-10-20,FRM,CR,,agg1,IY,,,EMD,
NMU,2020-10-20,FRM,YL,,agg3,PU,,,EMD,
NMU,2020-10-20,FRM,PU,,agg2,YL,,,EMD,
NMU,2020-10-20,FRM,GV,,agg3,HD,,,EMD,
NMU,2020-10-20,FRM,HD,,agg2,GV,,,EMD,
NMU,2020-10-20,FRM,IE,,s,DG,,,EMD,
NMU,2020-10-20,FRM,BQ,,s,DG,,,EMD,
NMU,2020-10-20,FRM,SR,,agg2,DS,,,EMD,
NMU,2020-10-20,FRM,BZ,,agg2,IY,,,EMD,
NMU,2020-10-20,FRM,EV,,agg2,DS,,,EMD,
NMU,2020-10-20,FRM,DS,,agg2,HL,,,EMD,
NMU,2020-10-20,FRM,QS,,s,HJ,,,EMD,
NMU,2020-10-20,FRM,QI,,agg2,QS,,,EMD,
NMU,2020-10-20,FRM,HD,,agg3,YS,,,EMD,
NMU,2020-10-20,FRM,BQ,,sg,HC,,,EMD,
NMU,2020-10-20,BLM,JM,,agg2,KC,,,EMD,
NMU,2020-10-20,BLM,TU,,fd,AL,,,EMD,
NMU,2020-10-20,BLM,TW,,agg2,HA,,,EMD,
NMU,2020-10-20,BLM,FU,,agg3,BQ,,,EMD,
NMU,2020-10-20,BLM,BQ,,agg2,FU,,,EMD,
NMU,2020-10-20,BLM,KL2,,agg2,BQ,,,EMD,
NMU,2020-10-20,BLM,IG,,agg3,GV,,,EMD,
NMU,2020-10-20,BLM,GV,,agg3,YU,,,EMD,
NMU,2020-10-20,BLM,GV,,agg2,YU,,,EMD,
NMU,2020-10-20,BLM,JM,,agg2,PU,,,EMD,
NMU,2020-10-20,BLM,EY,,agg1,IY,,,EMD,
NMU,2020-10-20,BLM,VD,,agg2,CA,,,EMD,
NMU,2020-10-20,BLM,KT,,agg3,YU,,,EMD,
NMU,2020-10-20,BLM,DO,,agg3,HC,,,EMD,
NMU,2020-10-20,BLM,CQ,,agg3,KQ,,,EMD,
NMU,2020-10-20,BLM,AF,,agg2,HA,,,EMD,
NMU,2020-10-20,JPK,VB,,agg1,"WC, KQ",,Polyadic,EMD,
NMU,2020-10-20,JPK,WC,,agg1,VB,,,EMD,
NMU,2020-10-20,JPK,AF,,agg3,VO,,,EMD,
NMU,2020-10-20,JPK,IF,IX,s,DG,,,EMD,
NMU,2020-10-20,JPK,PB,,agg3,DG,,,EMD,
NMU,2020-10-20,JPK,YG,,agg1,DG,,,EMD,
NMU,2020-10-20,JPK,"YI, YS",,agg2,FD,,Polyadic,EMD,
NMU,2020-10-20,JPK,PU,,agg1,GV,,,EMD,
NMU,2020-10-20,JPK,WR,,agg1,DG,,,EMD,
NMU,2020-10-20,JPK,IW,,agg2,DG,,,EMD,
NMU,2020-10-20,JPK,IW,,agg1,"QS, QI",,Polyadic,EMD,
NMU,2020-10-20,JPK,CF,,agg1,HL,PW,,EMD,
NMU,2020-10-20,JPK,WC,,agg3,EZ,,,EMD,
NMU,2020-10-20,JPK,EZ,,mob,troop,,Polyadic,EMD,
NMU,2020-10-21,FRM,CQ,,agg3,PG,,,EMD,
NMU,2020-10-21,FRM,VM,,hd2,WR,,,EMD,
NMU,2020-10-21,FRM,DS,,s,CC,,,EMD,
NMU,2020-10-21,FRM,YS,,agg1,EZ,,,EMD,
NMU,2020-10-21,FRM,IE,VA2,s,EZ,,,EMD,
NMU,2020-10-21,FRM,YU,,agg2,EZ,,,EMD,
NMU,2020-10-21,FRM,KT,,agg2,EZ,,,EMD,
NMU,2020-10-21,FRM,IE,,agg3,HS,,,EMD,
NMU,2020-10-21,FRM,LT,,agg3,DL2,,,EMD,
NMU,2020-10-21,FRM,DQ2,,agg2,LT,,,EMD,
NMU,2020-10-21,FRM,LQ,,agg1,YV,,,EMD,
NMU,2020-10-21,FRM,DS,,agg2,EZ,,,EMD,
NMU,2020-10-21,FRM,DZ,,s,EZ,,,EMD,
NMU,2020-10-21,FRM,DO,,agg1,KL2,,,EMD,
NMU,2020-10-21,FRM,BH,,agg2,VI,,,EMD,
NMU,2020-10-21,BLM,JM,,fd,AL,,,EMD,
NMU,2020-10-21,BLM,KS,,agg3,PB,,,EMD,
NMU,2020-10-21,BLM,QE,,agg3,KC,,,EMD,
NMU,2020-10-21,BLM,LQ,,fd,PY,,,EMD,
NMU,2020-10-21,BLM,MV,,sg,IQ,,,EMD,
NMU,2020-10-21,BLM,TE,,hd1,HC,,,EMD,
NMU,2020-10-21,BLM,DS2,,agg3,BQ,,,EMD,
NMU,2020-10-21,BLM,KS,,agg2,DC,,,EMD,
NMU,2020-10-21,BLM,JM,,agg2,IQ,,,EMD,
NMU,2020-10-21,BLM,EQ,,agg1,FD,,,EMD,
NMU,2020-10-21,BLM,TE,,agg2,HA,,,EMD,
NMU,2020-10-21,BLM,YA,,agg2,DG,,,EMD,
NMU,2020-10-21,JPK,VI,,agg1,HJ,,,EMD,
NMU,2020-10-21,JPK,IE,VA2,fg1,TW,,,EMD,
NMU,2020-10-21,JPK,VM,,agg2,"WR, KQ",,Polyadic,EMD,
NMU,2020-10-21,JPK,SR,,agg2,KC,,,EMD,
NMU,2020-10-21,JPK,HA,,agg1,OI,,,EMD,
NMU,2020-10-21,JPK,MR,,agg3,TU,CJ2,,EMD,
NMU,2020-10-21,JPK,KB2,,agg3,ET,,,EMD,
NMU,2020-10-21,JPK,EM2,,agg3,KB2,,,EMD,
NMU,2020-10-21,JPK,KB2,,agg2,"IY, ET",,Polyadic,EMD,
NMU,2020-10-21,JPK,IQ,,agg3,FF,,,EMD,
NMU,2020-10-21,JPK,EM2,,agg3,IQ,,,EMD,
NMU,2020-10-21,JPK,"IQ, FF",,agg2,IY,,Polyadic,EMD,
NMU,2020-10-21,JPK,VO,,agg2,FF,,,EMD,
NMU,2020-10-21,JPK,TW,,agg1,LV,,,EMD,
NMU,2020-10-21,FRM,CQ,,agg3,PG,,,EMD,
NMU,2020-10-21,FRM,VM,,hd2,WR,,,EMD,
NMU,2020-10-21,FRM,DS,,s,CC,,,EMD,
NMU,2020-10-21,FRM,YS,,agg1,EZ,,,EMD,
NMU,2020-10-21,FRM,IE,VA2,s,EZ,,,EMD,
NMU,2020-10-21,FRM,YU,,agg2,EZ,,,EMD,
NMU,2020-10-21,FRM,KT,,agg2,EZ,,,EMD,
NMU,2020-10-21,FRM,IE,,agg3,HS,,,EMD,
NMU,2020-10-21,FRM,LT,,agg3,DL2,,,EMD,
NMU,2020-10-21,FRM,DQ2,,agg2,LT,,,EMD,
NMU,2020-10-21,FRM,LQ,,agg1,YV,,,EMD,
NMU,2020-10-21,FRM,DS,,agg2,EZ,,,EMD,
NMU,2020-10-21,FRM,DZ,,s,EZ,,,EMD,
NMU,2020-10-21,FRM,DO,,agg1,KL2,,,EMD,
NMU,2020-10-21,FRM,BH,,agg2,VI,,,EMD,
NMU,2020-10-21,BLM,JM,,fd,AL,,,EMD,
NMU,2020-10-21,BLM,KS,,agg3,PB,,,EMD,
NMU,2020-10-21,BLM,QE,,agg3,KC,,,EMD,
NMU,2020-10-21,BLM,LQ,,fd,PY,,,EMD,
NMU,2020-10-21,BLM,MV,,sg,IQ,,,EMD,
NMU,2020-10-21,BLM,TE,,hd1,HC,,,EMD,
NMU,2020-10-21,BLM,DS2,,agg3,BQ,,,EMD,
NMU,2020-10-21,BLM,KS,,agg2,DC,,,EMD,
NMU,2020-10-21,BLM,JM,,agg2,IQ,,,EMD,
NMU,2020-10-21,BLM,EQ,,agg1,FD,,,EMD,
NMU,2020-10-21,BLM,TE,,agg2,HA,,,EMD,
NMU,2020-10-21,BLM,YA,,agg2,DG,,,EMD,
NMU,2020-10-21,JPK,VI,,agg1,HJ,,,EMD,
NMU,2020-10-21,JPK,IE,VA2,fg1,TW,,,EMD,
NMU,2020-10-21,JPK,VM,,agg2,"WR, KQ",,Polyadic,EMD,
NMU,2020-10-21,JPK,SR,,agg2,KC,,,EMD,
NMU,2020-10-21,JPK,HA,,agg1,OI,,,EMD,
NMU,2020-10-21,JPK,MR,,agg3,TU,CJ2,,EMD,
NMU,2020-10-21,JPK,KB2,,agg3,ET,,,EMD,
NMU,2020-10-21,JPK,EM2,,agg3,KB2,,,EMD,
NMU,2020-10-21,JPK,KB2,,agg2,"IY, ET",,Polyadic,EMD,
NMU,2020-10-21,JPK,IQ,,agg3,FF,,,EMD,
NMU,2020-10-21,JPK,EM2,,agg3,IQ,,,EMD,
NMU,2020-10-21,JPK,"IQ, FF",,agg2,IY,,Polyadic,EMD,
NMU,2020-10-21,JPK,VO,,agg2,FF,,,EMD,
NMU,2020-10-21,JPK,TW,,agg1,LV,,,EMD,
NMU,2020-10-22,FRM,DU,,hd2,WQ,,,EMD,
NMU,2020-10-22,FRM,BH,,s,EZ,,,EMD,
NMU,2020-10-22,FRM,BQ,,s,EZ,,,EMD,
NMU,2020-10-22,FRM,FF,,agg2,ZE,,,EMD,
NMU,2020-10-22,FRM,EU2,,s,EZ,,,EMD,
NMU,2020-10-22,FRM,MJ2,,agg3,MR,,,EMD,
NMU,2020-10-22,FRM,OI,,agg3,EZ,,,EMD,
NMU,2020-10-22,FRM,IF,,agg3,KQ,,,EMD,
NMU,2020-10-22,FRM,GV,,agg2,KQ,,,EMD,
NMU,2020-10-22,FRM,KQ,,agg1,YV,,,EMD,
NMU,2020-10-22,BLM,VJ,,agg3,KS,,,EMD,
NMU,2020-10-22,BLM,MR,,agg3,FF,,,EMD,
NMU,2020-10-22,BLM,VP,,agg3,IG,,,EMD,
NMU,2020-10-22,BLM,VP,,agg2,LV,,,EMD,
NMU,2020-10-22,BLM,VP,,agg2,IF,IX,,EMD,
NMU,2020-10-22,BLM,IF,IX,agg2,OI,,,EMD,
NMU,2020-10-22,BLM,JR,,agg2,HL,PW,,EMD,
NMU,2020-10-22,BLM,HL,PW,agg2,CA,,,EMD,
NMU,2020-10-22,BLM,FU,,agg2,HA,,,EMD,
NMU,2020-10-22,BLM,FU,,agg2,CA,,,EMD,
NMU,2020-10-22,BLM,VP,,agg3,IF,IX,,EMD,
NMU,2020-10-22,BLM,DU,,agg2,DC,,,EMD,
NMU,2020-10-22,BLM,JL,,agg2,TY2,,,EMD,
NMU,2020-10-22,JPK,LQ,,agg3,VM,,,EMD,
NMU,2020-10-22,JPK,FG,,agg2,YR,,,EMD,
NMU,2020-10-22,JPK,TW,,sg,HA,,,EMD,
NMU,2020-10-22,JPK,TW,,agg2,WQ,,,EMD,
NMU,2020-10-22,JPK,"IE, IQ",,s,HC,,Polyadic,EMD,
NMU,2020-10-22,JPK,KC,,agg2,"IEVA2, PY, IQ",,Polyadic,EMD,
NMU,2020-10-22,JPK,SR,,agg2,KC,,,EMD,
NMU,2020-10-22,JPK,SR,,agg2,KT,,,EMD,
NMU,2020-10-22,JPK,SR,,agg2,"KT, KC",,Polyadic,EMD,
NMU,2020-10-22,JPK,SR,,agg2,WR,,,EMD,
NMU,2020-10-22,JPK,SR,,agg2,"DO, KC, KT",,Polyadic,EMD,
NMU,2020-10-22,JPK,SR,,sg,LV,,,EMD,
NMU,2020-10-22,JPK,PY,,agg2,"QS, GV",,Polyadic,EMD,
NMU,2020-10-22,JPK,JM,,agg1,TE,,,EMD,
NMU,2020-10-22,JPK,JM,,agg1,AF,,,EMD,
NMU,2020-10-22,JPK,SR,,agg2,"DU, DL2",,Polyadic,EMD,
NMU,2020-10-22,FRM,DU,,hd2,WQ,,,EMD,
NMU,2020-10-22,FRM,BH,,s,EZ,,,EMD,
NMU,2020-10-22,FRM,BQ,,s,EZ,,,EMD,
NMU,2020-10-22,FRM,FF,,agg2,ZE,,,EMD,
NMU,2020-10-22,FRM,EU2,,s,EZ,,,EMD,
NMU,2020-10-22,FRM,MJ2,,agg3,MR,,,EMD,
NMU,2020-10-22,FRM,OI,,agg3,EZ,,,EMD,
NMU,2020-10-22,FRM,IF,,agg3,KQ,,,EMD,
NMU,2020-10-22,FRM,GV,,agg2,KQ,,,EMD,
NMU,2020-10-22,FRM,KQ,,agg1,YV,,,EMD,
NMU,2020-10-22,BLM,VJ,,agg3,KS,,,EMD,
NMU,2020-10-22,BLM,MR,,agg3,FF,,,EMD,
NMU,2020-10-22,BLM,VP,,agg3,IG,,,EMD,
NMU,2020-10-22,BLM,VP,,agg2,LV,,,EMD,
NMU,2020-10-22,BLM,VP,,agg2,IF,IX,,EMD,
NMU,2020-10-22,BLM,IF,IX,agg2,OI,,,EMD,
NMU,2020-10-22,BLM,JR,,agg2,HL,PW,,EMD,
NMU,2020-10-22,BLM,HL,PW,agg2,CA,,,EMD,
NMU,2020-10-22,BLM,FU,,agg2,HA,,,EMD,
NMU,2020-10-22,BLM,FU,,agg2,CA,,,EMD,
NMU,2020-10-22,BLM,VP,,agg3,IF,IX,,EMD,
NMU,2020-10-22,BLM,DU,,agg2,DC,,,EMD,
NMU,2020-10-22,BLM,JL,,agg2,TY2,,,EMD,
NMU,2020-10-22,JPK,LQ,,agg3,VM,,,EMD,
NMU,2020-10-22,JPK,FG,,agg2,YR,,,EMD,
NMU,2020-10-22,JPK,TW,,sg,HA,,,EMD,
NMU,2020-10-22,JPK,TW,,agg2,WQ,,,EMD,
NMU,2020-10-22,JPK,"IE, IQ",,s,HC,,Polyadic,EMD,
NMU,2020-10-22,JPK,KC,,agg2,"IEVA2, PY, IQ",,Polyadic,EMD,
NMU,2020-10-22,JPK,SR,,agg2,KC,,,EMD,
NMU,2020-10-22,JPK,SR,,agg2,KT,,,EMD,
NMU,2020-10-22,JPK,SR,,agg2,"KT, KC",,Polyadic,EMD,
NMU,2020-10-22,JPK,SR,,agg2,WR,,,EMD,
NMU,2020-10-22,JPK,SR,,agg2,"DO, KC, KT",,Polyadic,EMD,
NMU,2020-10-22,JPK,SR,,sg,LV,,,EMD,
NMU,2020-10-22,JPK,PY,,agg2,"QS, GV",,Polyadic,EMD,
NMU,2020-10-22,JPK,JM,,agg1,TE,,,EMD,
NMU,2020-10-22,JPK,JM,,agg1,AF,,,EMD,
NMU,2020-10-22,JPK,SR,,agg2,"DU, DL2",,Polyadic,EMD,
NMU,2020-10-23,BLM,DA2,,agg2,PG,,,EMD,
NMU,2020-10-23,BLM,TW,,agg2,HA,,,EMD,
NMU,2020-10-23,BLM,ZE,,fd,KQ,,,EMD,
NMU,2020-10-23,BLM,TL,,hd1,EZ,,,EMD,
NMU,2020-10-23,BLM,FG,,agg2,LQ,,,EMD,
NMU,2020-10-23,BLM,JR,,agg2,CF,,,EMD,
NMU,2020-10-23,JPK,EV,,hd2,IY,,,EMD,
NMU,2020-10-23,BLM,DA2,,agg2,PG,,,EMD,
NMU,2020-10-23,BLM,TW,,agg2,HA,,,EMD,
NMU,2020-10-23,BLM,ZE,,fd,KQ,,,EMD,
NMU,2020-10-23,BLM,TL,,hd1,EZ,,,EMD,
NMU,2020-10-23,BLM,FG,,agg2,LQ,,,EMD,
NMU,2020-10-23,BLM,JR,,agg2,CF,,,EMD,
NMU,2020-10-23,JPK,EV,,hd2,IY,,,EMD,
NMU,2020-10-24,FRM,YU,,agg2,OI,,,EMD,
NMU,2020-10-24,FRM,HL,,agg2,YU,,,EMD,
NMU,2020-10-24,FRM,JM,,agg2,HL,,,EMD,
NMU,2020-10-24,FRM,JM,,agg2,VO,,,EMD,
NMU,2020-10-24,FRM,VP,,agg1,OI,,,EMD,
NMU,2020-10-24,FRM,MI2,,agg1,VP,,,EMD,
NMU,2020-10-24,FRM,MZ,,agg3,VM,,,EMD,
